NU_ANO_CENSO,CO_UF,NO_MUNICIPIO,CO_IES,NO_CURSO,CO_CURSO,QT_VG_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_VG_REMANESC,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,SG_IES
2021,43.0,Porto Alegre,22644,Psicologia,1408765,100.0,31.0,25.0,6.0,2.0,1.0,0.0,0.0,28.0,0.0,1.0,6.0,4.0,5.0,8.0,5.0,2.0,19.0,3.0,1.0,0.0,0.0,8.0,20.0,18.0,2.0,0.0,1.0,4.0,3.0,4.0,5.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,FACEFI
2021,43.0,Porto Alegre,1175,Administração,120825,1393.0,25.0,18.0,7.0,19.0,0.0,0.0,0.0,6.0,0.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0,11.0,7.0,2.0,0.0,0.0,5.0,138.0,68.0,70.0,0.0,55.0,38.0,24.0,7.0,13.0,1.0,0.0,84.0,19.0,10.0,0.0,0.0,25.0,21.0,13.0,8.0,0.0,7.0,5.0,4.0,3.0,2.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,3.0,105.0,1.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Biomedicina,1439391,202.0,56.0,51.0,5.0,47.0,0.0,0.0,0.0,9.0,0.0,29.0,13.0,6.0,4.0,2.0,2.0,0.0,34.0,4.0,3.0,1.0,0.0,14.0,110.0,98.0,12.0,0.0,44.0,24.0,16.0,12.0,9.0,4.0,1.0,69.0,11.0,12.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Ciências Contábeis,17315,406.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,70.0,35.0,35.0,0.0,20.0,21.0,16.0,6.0,6.0,1.0,0.0,47.0,6.0,5.0,1.0,0.0,11.0,11.0,6.0,5.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Direito,57396,242.0,286.0,155.0,131.0,187.0,0.0,0.0,0.0,99.0,1.0,100.0,52.0,40.0,31.0,47.0,9.0,6.0,184.0,30.0,26.0,0.0,1.0,45.0,871.0,433.0,438.0,0.0,239.0,179.0,155.0,100.0,145.0,37.0,16.0,528.0,92.0,105.0,6.0,2.0,138.0,104.0,50.0,54.0,0.0,8.0,29.0,26.0,15.0,16.0,6.0,4.0,65.0,9.0,13.0,1.0,0.0,16.0,410.0,3.0,1.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Enfermagem,1439395,122.0,271.0,206.0,65.0,220.0,0.0,0.0,0.0,51.0,0.0,90.0,62.0,42.0,42.0,30.0,5.0,0.0,166.0,25.0,30.0,3.0,0.0,47.0,320.0,252.0,68.0,0.0,101.0,66.0,57.0,50.0,41.0,5.0,0.0,207.0,30.0,37.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Engenharia Civil,1284990,1169.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,47.0,9.0,38.0,0.0,8.0,19.0,7.0,9.0,3.0,1.0,0.0,29.0,3.0,4.0,0.0,0.0,11.0,5.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Engenharia De Produção,1284519,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,9.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Gestão De Recursos Humanos,1259124,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Gestão Financeira,1114158,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Nutrição,1405011,186.0,16.0,13.0,3.0,9.0,0.0,0.0,0.0,7.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,1.0,21.0,18.0,3.0,0.0,9.0,4.0,2.0,3.0,2.0,1.0,0.0,16.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1175,Psicologia,1405010,242.0,250.0,196.0,54.0,179.0,0.0,0.0,0.0,71.0,0.0,65.0,37.0,38.0,37.0,45.0,25.0,3.0,146.0,28.0,24.0,0.0,0.0,52.0,322.0,247.0,75.0,0.0,80.0,41.0,45.0,52.0,65.0,35.0,4.0,212.0,31.0,27.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,ESTÁCIO FARGS
2021,43.0,Porto Alegre,1327,Administração,19992,340.0,44.0,19.0,25.0,37.0,4.0,0.0,0.0,3.0,0.0,40.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,32.0,170.0,78.0,92.0,0.0,123.0,30.0,12.0,2.0,1.0,2.0,0.0,119.0,2.0,1.0,0.0,0.0,48.0,30.0,15.0,15.0,0.0,16.0,9.0,3.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,ESPM - POA
2021,43.0,Porto Alegre,1327,Comunicação Social - Publicidade E Propaganda,32115,340.0,64.0,44.0,20.0,40.0,9.0,0.0,0.0,15.0,0.0,58.0,4.0,2.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,0.0,0.0,40.0,227.0,122.0,105.0,0.0,177.0,42.0,7.0,1.0,0.0,0.0,0.0,141.0,4.0,7.0,0.0,0.0,75.0,50.0,28.0,22.0,0.0,34.0,14.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,2.0,0.0,0.0,3.0,46.0,5.0,0.0,ESPM - POA
2021,43.0,Porto Alegre,1327,Design,59131,230.0,34.0,20.0,14.0,21.0,6.0,0.0,0.0,7.0,0.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,24.0,188.0,127.0,61.0,0.0,141.0,40.0,6.0,0.0,1.0,0.0,0.0,117.0,1.0,4.0,1.0,0.0,65.0,37.0,27.0,10.0,0.0,24.0,11.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,40.0,1.0,0.0,ESPM - POA
2021,43.0,Porto Alegre,1327,Jornalismo,1083696,140.0,23.0,12.0,11.0,18.0,4.0,0.0,0.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,15.0,63.0,35.0,28.0,0.0,53.0,8.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,29.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,ESPM - POA
2021,43.0,Porto Alegre,1327,Relações Internacionais,95177,230.0,23.0,14.0,9.0,20.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,19.0,140.0,76.0,64.0,0.0,109.0,25.0,5.0,1.0,0.0,0.0,0.0,88.0,5.0,3.0,0.0,0.0,44.0,44.0,26.0,18.0,0.0,31.0,10.0,3.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,ESPM - POA
2021,43.0,Porto Alegre,2198,Administração,68356,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,17.0,0.0,13.0,9.0,3.0,0.0,0.0,2.0,0.0,23.0,2.0,2.0,0.0,0.0,0.0,16.0,5.0,11.0,0.0,5.0,6.0,3.0,0.0,0.0,2.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Ciências Contábeis,68358,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Direito,1389674,128.0,25.0,12.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,3.0,1.0,1.0,2.0,10.0,3.0,2.0,0.0,0.0,10.0,58.0,28.0,30.0,0.0,19.0,13.0,8.0,4.0,6.0,6.0,2.0,35.0,7.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Gestão De Recursos Humanos,1205707,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Logística,1205705,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Marketing,1205703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Produção Cênica,115392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2198,Psicologia,1405323,100.0,36.0,26.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,6.0,4.0,3.0,3.0,0.0,16.0,1.0,0.0,0.0,0.0,19.0,50.0,39.0,11.0,0.0,15.0,13.0,7.0,4.0,5.0,4.0,2.0,27.0,2.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,FATO
2021,43.0,Porto Alegre,2287,Teologia,79656,33.0,12.0,3.0,9.0,9.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,3.0,1.0,34.0,13.0,21.0,0.0,4.0,8.0,5.0,3.0,3.0,8.0,3.0,15.0,9.0,5.0,1.0,3.0,1.0,8.0,2.0,6.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,ESTEF
2021,43.0,Porto Alegre,3523,Direito,92173,290.0,183.0,113.0,70.0,146.0,4.0,0.0,1.0,32.0,0.0,135.0,12.0,11.0,6.0,15.0,4.0,0.0,64.0,3.0,4.0,0.0,0.0,112.0,761.0,457.0,304.0,0.0,493.0,120.0,39.0,41.0,47.0,19.0,2.0,571.0,31.0,31.0,0.0,0.0,128.0,121.0,78.0,43.0,0.0,80.0,23.0,4.0,4.0,5.0,4.0,1.0,107.0,3.0,4.0,0.0,0.0,7.0,80.0,0.0,0.0,
2021,43.0,Porto Alegre,3697,Radiologia,114216,64.0,40.0,21.0,19.0,23.0,5.0,0.0,12.0,0.0,0.0,8.0,8.0,9.0,5.0,9.0,1.0,0.0,25.0,12.0,1.0,0.0,0.0,2.0,48.0,30.0,18.0,0.0,5.0,12.0,11.0,6.0,13.0,1.0,0.0,35.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,FSUL
2021,43.0,Porto Alegre,3804,Administração,82716,220.0,18.0,12.0,6.0,12.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,84.0,48.0,36.0,0.0,26.0,24.0,14.0,11.0,8.0,0.0,1.0,67.0,5.0,7.0,0.0,0.0,5.0,16.0,12.0,4.0,0.0,4.0,6.0,4.0,0.0,2.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Análise E Desenvolvimento De Sistemas,69212,345.0,109.0,20.0,89.0,87.0,0.0,0.0,0.0,22.0,0.0,43.0,29.0,14.0,14.0,5.0,4.0,0.0,88.0,14.0,5.0,0.0,0.0,2.0,268.0,40.0,228.0,0.0,99.0,76.0,42.0,26.0,21.0,4.0,0.0,228.0,22.0,9.0,0.0,0.0,9.0,32.0,3.0,29.0,0.0,7.0,10.0,5.0,6.0,3.0,1.0,0.0,29.0,2.0,1.0,0.0,0.0,0.0,94.0,6.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Ciências Contábeis,1305011,210.0,9.0,6.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.0,6.0,11.0,5.0,7.0,6.0,0.0,1.0,27.0,6.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Comércio Exterior,1132248,100.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Design De Moda,1043970,180.0,56.0,53.0,3.0,47.0,0.0,0.0,0.0,9.0,0.0,26.0,12.0,5.0,5.0,6.0,2.0,0.0,49.0,3.0,3.0,0.0,0.0,1.0,154.0,143.0,11.0,0.0,61.0,37.0,22.0,10.0,9.0,12.0,3.0,126.0,14.0,6.0,0.0,0.0,8.0,34.0,32.0,2.0,0.0,17.0,8.0,3.0,0.0,1.0,4.0,1.0,29.0,3.0,1.0,0.0,0.0,1.0,48.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Gestão Comercial,5001318,62.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,15.0,7.0,8.0,0.0,4.0,1.0,4.0,2.0,3.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Gestão De Recursos Humanos,120130,170.0,14.0,13.0,1.0,9.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,43.0,35.0,8.0,0.0,11.0,11.0,11.0,5.0,4.0,1.0,0.0,31.0,9.0,3.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Gestão Financeira,120134,110.0,8.0,4.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,20.0,14.0,6.0,0.0,2.0,8.0,5.0,1.0,4.0,0.0,0.0,16.0,1.0,1.0,0.0,1.0,1.0,12.0,10.0,2.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Hotelaria,72555,162.0,7.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,32.0,20.0,12.0,0.0,13.0,6.0,1.0,4.0,7.0,1.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Logística,5001258,110.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,17.0,4.0,13.0,0.0,3.0,4.0,5.0,0.0,3.0,2.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Marketing,69220,220.0,20.0,10.0,10.0,9.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,3.0,3.0,4.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,51.0,25.0,26.0,0.0,14.0,11.0,12.0,6.0,6.0,2.0,0.0,41.0,4.0,3.0,0.0,0.0,3.0,17.0,8.0,9.0,0.0,5.0,3.0,4.0,3.0,2.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Processos Gerenciais,5001317,65.0,7.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,27.0,16.0,11.0,0.0,6.0,9.0,5.0,1.0,5.0,1.0,0.0,21.0,1.0,5.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Produção Multimídia,1135859,180.0,42.0,16.0,26.0,32.0,0.0,0.0,0.0,10.0,0.0,22.0,6.0,7.0,3.0,2.0,1.0,1.0,37.0,2.0,2.0,0.0,0.0,1.0,122.0,44.0,78.0,0.0,70.0,32.0,13.0,2.0,3.0,1.0,1.0,104.0,7.0,6.0,0.0,0.0,5.0,28.0,9.0,19.0,0.0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,2.0,43.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Redes De Computadores,1043986,185.0,47.0,0.0,47.0,33.0,0.0,0.0,0.0,14.0,0.0,14.0,6.0,11.0,11.0,4.0,1.0,0.0,33.0,1.0,9.0,1.0,0.0,3.0,128.0,6.0,122.0,0.0,24.0,39.0,29.0,23.0,11.0,1.0,1.0,99.0,11.0,12.0,0.0,0.0,6.0,34.0,2.0,32.0,0.0,2.0,15.0,8.0,6.0,3.0,0.0,0.0,29.0,3.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,3804,Sistemas Para Internet,5001304,170.0,15.0,3.0,12.0,10.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,41.0,10.0,31.0,0.0,15.0,10.0,9.0,1.0,5.0,1.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,8.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,SENAC/RS
2021,43.0,Porto Alegre,4107,Análise E Desenvolvimento De Sistemas,1190173,62.0,21.0,1.0,20.0,17.0,2.0,0.0,0.0,2.0,0.0,9.0,5.0,3.0,1.0,3.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,65.0,5.0,60.0,0.0,29.0,15.0,10.0,3.0,7.0,0.0,1.0,59.0,1.0,5.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,FATEC SENAI
2021,43.0,Porto Alegre,4107,Automação Industrial,98970,125.0,38.0,0.0,38.0,36.0,0.0,0.0,0.0,2.0,0.0,15.0,7.0,7.0,3.0,4.0,2.0,0.0,31.0,3.0,4.0,0.0,0.0,0.0,137.0,2.0,135.0,0.0,26.0,31.0,31.0,24.0,23.0,2.0,0.0,118.0,10.0,9.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,1.0,4.0,6.0,7.0,4.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,FATEC SENAI
2021,43.0,Porto Alegre,4107,Redes De Computadores,1190175,40.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,36.0,2.0,34.0,0.0,2.0,6.0,10.0,9.0,6.0,3.0,0.0,30.0,4.0,2.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,FATEC SENAI
2021,43.0,Porto Alegre,4107,Sistemas De Telecomunicações,98968,40.0,8.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,2.0,7.0,3.0,4.0,1.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,FATEC SENAI
